Município,codigo_ibge,Data,Total_de_Casos,Novos_Casos,Casos_por_mm7d,Total_de_Óbitos,Novos_Óbitos,Óbitos_por_mm7d,Letalidade,População,Área_(Km2),Latitude,Longitude,Mesorregião,Microrregião
Tanabi,3553401,2020-04-09,1,0,0.14,0,0,0.0,0.0,25105,747,-20.6228,-49.6563,São José do Rio Preto,São José do Rio Preto
Jandira,3525003,2020-04-09,3,0,0.14,0,0,0.0,0.0,123603,17,-23.5275,-46.9023,Metropolitana de São Paulo,Osasco
Cotia,3513009,2020-04-09,46,0,3.29,3,0,0.14,0.07,247424,324,-23.6022,-46.919,Metropolitana de São Paulo,Itapecerica da Serra
Limeira,3526902,2020-04-09,2,0,0.0,0,0,0.0,0.0,296300,581,-22.566,-47.397,Piracicaba,Limeira
Sumaré,3552403,2020-04-09,2,0,0.29,0,0,0.0,0.0,283212,153,-22.8204,-47.2728,Campinas,Campinas
Barretos,3505500,2020-04-09,4,0,0.57,0,0,0.0,0.0,118048,1566,-20.5531,-48.5698,Ribeirão Preto,Barretos
São Carlos,3548906,2020-04-09,2,1,0.29,0,0,0.0,0.0,242632,1137,-22.0174,-47.886,Araraquara ,São Carlos
Guararapes,3518206,2020-04-09,3,0,0.43,0,0,0.0,0.0,32076,956,-21.2544,-50.6453,Araçatuba,Araçatuba
Boituva,3507001,2020-04-09,3,1,0.43,0,0,0.0,0.0,57292,249,-23.2855,-47.6786,Itapetininga ,Tatuí
Sorocaba,3552205,2020-04-09,17,4,2.0,2,0,0.14,0.12,658547,450,-23.4969,-47.4451,Macro Metropolitana Paulista,Sorocaba
Cravinhos,3513108,2020-04-09,2,0,0.29,1,0,0.14,0.5,34428,311,-21.338,-47.7324,Ribeirão Preto,Ribeirão Preto
São Pedro,3550407,2020-04-09,1,0,0.14,0,0,0.0,0.0,34208,611,-22.5483,-47.9096,Piracicaba,Piracicaba
Pindorama,3538105,2020-04-09,1,0,0.14,0,0,0.0,0.0,16255,185,-21.1853,-48.9086,São José do Rio Preto,Catanduva
São Caetano do Sul,3548807,2020-04-09,59,2,3.71,1,0,0.0,0.02,151244,15,-23.6229,-46.5548,Metropolitana de São Paulo,São Paulo
Jaú,3525300,2020-04-09,1,0,0.0,0,0,0.0,0.0,147505,69,-22.2936,-48.5592,Bauru,Jaú
Pindamonhangaba,3538006,2020-04-09,1,0,0.14,0,0,0.0,0.0,163611,7,-22.9246,-45.4613,Vale do Paraíba Paulista,São José dos Campos
Itupeva,3524006,2020-04-09,1,0,0.0,0,0,0.0,0.0,59159,201,-23.1526,-47.0593,Macro Metropolitana Paulista,Jundiaí
Valinhos,3556206,2020-04-09,4,0,0.14,0,0,0.0,0.0,124742,149,-22.9698,-46.9974,Campinas,Campinas
São Paulo,3550308,2020-04-09,5477,530,380.29,384,45,31.43,0.07,11869660,1521,-23.5329,-46.6395,Metropolitana de São Paulo,São Paulo
Jaboticabal,3524303,2020-04-09,5,1,0.71,2,1,0.29,0.4,74221,71,-21.252,-48.3252,Ribeirão Preto,Jaboticabal 
Itapira,3522604,2020-04-09,1,0,0.14,0,0,0.0,0.0,71500,518,-22.4357,-46.8224,Campinas,Mogi Mirim
Artur Nogueira,3503802,2020-04-09,1,1,0.14,0,0,0.0,0.0,52609,178,-22.5727,-47.1727,Campinas,Mogi Mirim
Diadema,3513801,2020-04-09,55,9,7.86,1,0,0.14,0.02,404477,31,-23.6813,-46.6205,Metropolitana de São Paulo,São Paulo
Brodowski,3507803,2020-04-09,2,0,0.14,0,0,0.0,0.0,23943,278,-20.9845,-47.6572,Ribeirão Preto,Ribeirão Preto
Santa Isabel,3546801,2020-04-09,1,0,0.0,0,0,0.0,0.0,55086,363,-23.3172,-46.2237,Metropolitana de São Paulo,Guarulhos
Lençóis Paulista,3526803,2020-04-09,2,0,0.14,0,0,0.0,0.0,66343,810,-22.6027,-48.8037,Bauru,Bauru
Louveira,3527306,2020-04-09,1,0,0.0,0,0,0.0,0.0,48268,55,-23.0856,-46.9484,Macro Metropolitana Paulista,Jundiaí
Araras,3503307,2020-04-09,2,0,0.29,0,0,0.0,0.0,131057,645,-22.3572,-47.3842,Piracicaba,Limeira
São José do Rio Pardo,3549706,2020-04-09,1,0,0.0,0,0,0.0,0.0,53206,420,-21.5953,-46.8873,Campinas,São João da Boa Vista
Jales,3524808,2020-04-09,1,0,0.14,0,0,0.0,0.0,47254,369,-20.2672,-50.5494,São José do Rio Preto,Jales
Ribeirão Pires,3543303,2020-04-09,15,3,1.86,0,0,0.0,0.0,118968,99,-23.7067,-46.4058,Metropolitana de São Paulo,São Paulo
Peruíbe,3537602,2020-04-09,3,0,0.43,0,0,0.0,0.0,66201,326,-24.312,-47.0012,Litoral Sul Paulista,Itanhaém
Sertãozinho,3551702,2020-04-09,2,1,0.29,0,0,0.0,0.0,122355,403,-21.1316,-47.9875,Ribeirão Preto,Ribeirão Preto
Itaquaquecetuba,3523107,2020-04-09,24,4,2.71,0,0,0.0,0.0,370589,83,-23.4835,-46.3457,Metropolitana de São Paulo,Mogi das Cruzes
Monte Alto,3531308,2020-04-09,1,0,0.14,0,0,0.0,0.0,48405,347,-21.2655,-48.4971,Ribeirão Preto,Jaboticabal 
Salto,3545209,2020-04-09,3,1,0.43,0,0,0.0,0.0,115372,133,-23.1996,-47.2931,Macro Metropolitana Paulista,Sorocaba
Cedral,3511300,2020-04-09,1,0,0.14,0,0,0.0,0.0,8836,198,-20.9009,-49.2664,São José do Rio Preto,São José do Rio Preto
Itatiba,3523404,2020-04-09,1,0,0.14,1,0,0.14,1.0,117916,322,-23.0035,-46.8464,Macro Metropolitana Paulista,Bragança Paulista
Vargem Grande Paulista,3556453,2020-04-09,5,0,0.29,3,1,0.29,0.6,52762,42,-23.5993,-47.022,Metropolitana de São Paulo,Itapecerica da Serra
Barueri,3505708,2020-04-09,42,1,2.29,2,0,0.29,0.05,264390,7,-23.5057,-46.879,Metropolitana de São Paulo,Osasco
Carapicuíba,3510609,2020-04-09,25,5,2.0,2,0,0.14,0.08,394598,35,-23.5235,-46.8407,Metropolitana de São Paulo,Osasco
Jundiaí,3525904,2020-04-09,11,0,0.86,1,0,0.14,0.09,407016,431,-23.1852,-46.8974,Macro Metropolitana Paulista,Jundiaí
Ilha Comprida,3520426,2020-04-09,9,3,1.29,0,0,0.0,0.0,10296,197,-24.7307,-47.5383,Litoral Sul Paulista,Registro
Birigui,3506508,2020-04-09,2,0,0.29,0,0,0.0,0.0,121329,530,-21.291,-50.3432,Araçatuba,Birigui
Salto de Pirapora,3545308,2020-04-09,2,0,0.14,0,0,0.0,0.0,44223,281,-23.6474,-47.5743,Macro Metropolitana Paulista,Sorocaba
Franca,3516200,2020-04-09,2,0,0.14,0,0,0.0,0.0,342125,606,-20.5352,-47.4039,Ribeirão Preto,Franca
Jaci,3524501,2020-04-09,1,1,0.14,0,0,0.0,0.0,6969,145,-20.8805,-49.5797,São José do Rio Preto,São José do Rio Preto
Ibiúna,3519709,2020-04-09,1,0,0.14,0,0,0.0,0.0,76430,1058,-23.6596,-47.223,Macro Metropolitana Paulista,Piedade
Marília,3529005,2020-04-09,2,0,0.29,0,0,0.0,0.0,231554,1171,-22.2171,-49.9501,Marília,Marília
Assis,3504008,2020-04-09,3,1,0.29,1,1,0.14,0.33,101381,461,-22.66,-50.4183,Assis,Assis
Itararé,3523206,2020-04-09,1,0,0.0,0,0,0.0,0.0,49018,1004,-24.1085,-49.3352,Itapetininga ,Itapeva
Caraguatatuba,3510500,2020-04-09,2,0,0.29,1,0,0.14,0.5,116106,485,-23.6125,-45.4125,Vale do Paraíba Paulista,Caraguatatuba
Santa Branca,3546009,2020-04-09,2,0,0.29,1,0,0.14,0.5,14179,272,-23.3933,-45.8875,Vale do Paraíba Paulista,São José dos Campos
Mococa,3530508,2020-04-09,2,1,0.29,1,1,0.14,0.5,66753,855,-21.4647,-47.0024,Campinas,São João da Boa Vista
Guarulhos,3518800,2020-04-09,154,35,17.0,11,4,1.29,0.07,1351275,319,-23.4538,-46.5333,Metropolitana de São Paulo,Guarulhos
Ilhabela,3520400,2020-04-09,1,1,0.14,0,0,0.0,0.0,33470,346,-23.7785,-45.3552,Vale do Paraíba Paulista,Caraguatatuba
José Bonifácio,3525706,2020-04-09,2,0,0.29,0,0,0.0,0.0,35981,86,-21.0551,-49.6892,São José do Rio Preto,São José do Rio Preto
Avaré,3504503,2020-04-09,3,2,0.43,0,0,0.0,0.0,87538,1213,-23.1067,-48.9251,Bauru,Avaré
Matão,3529302,2020-04-09,2,0,0.0,0,0,0.0,0.0,80020,52,-21.6025,-48.364,Araraquara ,Araraquara
Catanduva,3511102,2020-04-09,1,0,0.14,1,0,0.14,1.0,117206,29,-21.1314,-48.977,São José do Rio Preto,Catanduva
Santo André,3547809,2020-04-09,130,17,10.14,3,0,0.14,0.02,693867,176,-23.6737,-46.5432,Metropolitana de São Paulo,São Paulo
Bragança Paulista,3507605,2020-04-09,16,0,2.29,3,1,0.43,0.19,163980,513,-22.9527,-46.5419,Macro Metropolitana Paulista,Bragança Paulista
Botucatu,3507506,2020-04-09,15,6,2.14,1,0,0.14,0.07,141135,1483,-22.8837,-48.4437,Bauru,Botucatu
Franco da Rocha,3516408,2020-04-09,17,1,1.57,1,0,0.14,0.06,152201,133,-23.3229,-46.729,Metropolitana de São Paulo,Franco da Rocha
Barra do Turvo,3505401,2020-04-09,1,1,0.14,0,0,0.0,0.0,7687,1008,-24.759,-48.5013,Litoral Sul Paulista,Registro
Mirassol,3530300,2020-04-09,4,1,0.57,0,0,0.0,0.0,57824,243,-20.8169,-49.5206,São José do Rio Preto,São José do Rio Preto
Dracena,3514403,2020-04-09,1,0,0.0,1,0,0.14,1.0,44995,488,-21.4843,-51.535,Presidente Prudente,Dracena
Cajamar,3509205,2020-04-09,3,0,0.29,0,0,0.0,0.0,77627,131,-23.355,-46.8781,Metropolitana de São Paulo,Osasco
Laranjal Paulista,3526407,2020-04-09,2,0,0.29,1,0,0.14,0.5,27834,384,-23.0506,-47.8375,Itapetininga ,Tatuí
Rio Claro,3543907,2020-04-09,3,0,0.43,1,1,0.14,0.33,201212,498,-22.3984,-47.5546,Piracicaba,Rio Claro
Araraquara,3503208,2020-04-09,5,0,0.57,0,0,0.0,0.0,227618,1004,-21.7845,-48.178,Araraquara ,Araraquara
Poá,3539806,2020-04-09,7,0,0.71,1,0,0.14,0.14,115538,17,-23.5333,-46.3473,Metropolitana de São Paulo,Mogi das Cruzes
Pariquera-Açu,3536208,2020-04-09,1,0,0.14,0,0,0.0,0.0,19251,359,-24.7147,-47.8742,Litoral Sul Paulista,Registro
Araçatuba,3502804,2020-04-09,13,1,1.57,0,0,0.0,0.0,190469,1167,-21.2076,-50.4401,Araçatuba,Araçatuba
Francisco Morato,3516309,2020-04-09,9,0,0.86,1,0,0.14,0.11,174403,0,-23.2792,-46.7448,Metropolitana de São Paulo,Franco da Rocha
São Vicente,3551009,2020-04-09,13,2,1.43,0,0,0.0,0.0,357929,15,-23.9574,-46.3883,Metropolitana de São Paulo,Santos
Suzano,3552502,2020-04-09,24,8,2.71,1,0,0.14,0.04,291002,206,-23.5448,-46.3112,Metropolitana de São Paulo,Mogi das Cruzes
Caçapava,3508504,2020-04-09,3,1,0.43,0,0,0.0,0.0,91217,369,-23.0992,-45.7076,Vale do Paraíba Paulista,São José dos Campos
São Sebastião,3550704,2020-04-09,4,1,0.14,1,0,0.14,0.25,87135,40,-23.7951,-45.4143,Vale do Paraíba Paulista,Caraguatatuba
Mauá,3529401,2020-04-09,38,6,4.43,0,0,0.0,0.0,460132,62,-23.6677,-46.4613,Metropolitana de São Paulo,São Paulo
Osasco,3534401,2020-04-09,107,8,8.0,7,1,0.71,0.07,680964,65,-23.5324,-46.7916,Metropolitana de São Paulo,Osasco
Tatuí,3554003,2020-04-09,2,0,0.14,0,0,0.0,0.0,120123,524,-23.3487,-47.8461,Itapetininga ,Tatuí
Taubaté,3554102,2020-04-09,5,0,0.57,0,0,0.0,0.0,307361,6,-23.0104,-45.5593,Vale do Paraíba Paulista,São José dos Campos
Mairiporã,3528502,2020-04-09,7,0,0.57,2,0,0.29,0.29,98622,32,-23.3171,-46.5897,Metropolitana de São Paulo,Franco da Rocha
Campinas,3509502,2020-04-09,83,11,8.57,5,0,0.57,0.06,1175501,795,-22.9053,-47.0659,Campinas,Campinas
Itatinga,3523503,2020-04-09,1,1,0.14,0,0,0.0,0.0,20550,980,-23.1047,-48.6157,Bauru,Avaré
Mogi Guaçu,3530706,2020-04-09,4,2,0.43,1,0,0.14,0.25,148325,813,-22.3675,-46.9428,Campinas,Mogi Mirim
Taboão da Serra,3552809,2020-04-09,67,8,5.43,5,1,0.57,0.07,283871,20,-23.6019,-46.7526,Metropolitana de São Paulo,Itapecerica da Serra
São Bernardo do Campo,3548708,2020-04-09,164,17,15.0,7,0,0.71,0.04,812086,410,-23.6914,-46.5646,Metropolitana de São Paulo,São Paulo
Arujá,3503901,2020-04-09,9,1,0.71,1,0,0.0,0.11,89744,96,-23.3965,-46.32,Metropolitana de São Paulo,Guarulhos
Mogi das Cruzes,3530607,2020-04-09,37,7,3.43,1,1,0.14,0.03,432905,713,-23.5208,-46.1854,Metropolitana de São Paulo,Mogi das Cruzes
Bauru,3506003,2020-04-09,10,2,1.43,1,0,0.14,0.1,364225,668,-22.3246,-49.0871,Bauru,Bauru
São Sebastião,3550704,2020-04-10,4,0,0.14,1,0,0.0,0.25,87135,40,-23.7951,-45.4143,Vale do Paraíba Paulista,Caraguatatuba
Jandira,3525003,2020-04-10,3,0,0.14,0,0,0.0,0.0,123603,17,-23.5275,-46.9023,Metropolitana de São Paulo,Osasco
Terra Roxa,3554409,2020-04-10,1,0,0.14,0,0,0.0,0.0,9121,222,-20.787,-48.3314,Ribeirão Preto,Jaboticabal 
Barra do Turvo,3505401,2020-04-10,1,0,0.14,0,0,0.0,0.0,7687,1008,-24.759,-48.5013,Litoral Sul Paulista,Registro
Araras,3503307,2020-04-10,3,1,0.43,0,0,0.0,0.0,131057,645,-22.3572,-47.3842,Piracicaba,Limeira
São José do Rio Pardo,3549706,2020-04-10,1,0,0.0,0,0,0.0,0.0,53206,420,-21.5953,-46.8873,Campinas,São João da Boa Vista
Botucatu,3507506,2020-04-10,15,0,2.14,1,0,0.14,0.07,141135,1483,-22.8837,-48.4437,Bauru,Botucatu
Rio Claro,3543907,2020-04-10,3,0,0.29,1,0,0.14,0.33,201212,498,-22.3984,-47.5546,Piracicaba,Rio Claro
Tatuí,3554003,2020-04-10,4,2,0.43,0,0,0.0,0.0,120123,524,-23.3487,-47.8461,Itapetininga ,Tatuí
Águas de Lindóia,3500501,2020-04-10,1,0,0.0,1,0,0.14,1.0,18374,60,-22.4733,-46.6314,Campinas,Amparo
Itatinga,3523503,2020-04-10,1,0,0.14,0,0,0.0,0.0,20550,980,-23.1047,-48.6157,Bauru,Avaré
Jales,3524808,2020-04-10,1,0,0.14,0,0,0.0,0.0,47254,369,-20.2672,-50.5494,São José do Rio Preto,Jales
Itapetininga,3522307,2020-04-10,3,2,0.43,1,1,0.14,0.33,160150,1789,-23.5886,-48.0483,Itapetininga ,Itapetininga
São Vicente,3551009,2020-04-10,14,1,1.43,0,0,0.0,0.0,357929,15,-23.9574,-46.3883,Metropolitana de São Paulo,Santos
Poá,3539806,2020-04-10,9,2,0.86,1,0,0.14,0.11,115538,17,-23.5333,-46.3473,Metropolitana de São Paulo,Mogi das Cruzes
Araraquara,3503208,2020-04-10,7,2,0.71,1,1,0.14,0.14,227618,1004,-21.7845,-48.178,Araraquara ,Araraquara
Louveira,3527306,2020-04-10,1,0,0.0,0,0,0.0,0.0,48268,55,-23.0856,-46.9484,Macro Metropolitana Paulista,Jundiaí
Tanabi,3553401,2020-04-10,1,0,0.14,0,0,0.0,0.0,25105,747,-20.6228,-49.6563,São José do Rio Preto,São José do Rio Preto
Olímpia,3533908,2020-04-10,2,0,0.29,0,0,0.0,0.0,52516,803,-20.7366,-48.9106,São José do Rio Preto,São José do Rio Preto
Eldorado,3514809,2020-04-10,1,0,0.14,0,0,0.0,0.0,15236,1654,-24.5281,-48.1141,Litoral Sul Paulista,Registro
Itanhaém,3522109,2020-04-10,2,0,0.0,0,0,0.0,0.0,98757,602,-24.1736,-46.788,Litoral Sul Paulista,Itanhaém
Cotia,3513009,2020-04-10,53,7,3.71,3,0,0.14,0.06,247424,324,-23.6022,-46.919,Metropolitana de São Paulo,Itapecerica da Serra
Matão,3529302,2020-04-10,2,0,0.0,0,0,0.0,0.0,80020,52,-21.6025,-48.364,Araraquara ,Araraquara
Catanduva,3511102,2020-04-10,3,2,0.43,2,1,0.29,0.67,117206,29,-21.1314,-48.977,São José do Rio Preto,Catanduva
Limeira,3526902,2020-04-10,4,2,0.29,0,0,0.0,0.0,296300,581,-22.566,-47.397,Piracicaba,Limeira
Bauru,3506003,2020-04-10,10,0,1.14,1,0,0.14,0.1,364225,668,-22.3246,-49.0871,Bauru,Bauru
Diadema,3513801,2020-04-10,59,4,5.57,1,0,0.0,0.02,404477,31,-23.6813,-46.6205,Metropolitana de São Paulo,São Paulo
Bragança Paulista,3507605,2020-04-10,26,10,3.71,4,1,0.57,0.15,163980,513,-22.9527,-46.5419,Macro Metropolitana Paulista,Bragança Paulista
Mauá,3529401,2020-04-10,42,4,4.57,0,0,0.0,0.0,460132,62,-23.6677,-46.4613,Metropolitana de São Paulo,São Paulo
Brodowski,3507803,2020-04-10,2,0,0.14,0,0,0.0,0.0,23943,278,-20.9845,-47.6572,Ribeirão Preto,Ribeirão Preto
Dracena,3514403,2020-04-10,1,0,0.0,1,0,0.14,1.0,44995,488,-21.4843,-51.535,Presidente Prudente,Dracena
Araçoiaba da Serra,3502903,2020-04-10,1,1,0.14,0,0,0.0,0.0,32390,255,-23.5029,-47.6166,Macro Metropolitana Paulista,Sorocaba
Santa Isabel,3546801,2020-04-10,1,0,0.0,0,0,0.0,0.0,55086,363,-23.3172,-46.2237,Metropolitana de São Paulo,Guarulhos
Suzano,3552502,2020-04-10,30,6,3.43,1,0,0.14,0.03,291002,206,-23.5448,-46.3112,Metropolitana de São Paulo,Mogi das Cruzes
Ribeirão Pires,3543303,2020-04-10,15,0,1.57,0,0,0.0,0.0,118968,99,-23.7067,-46.4058,Metropolitana de São Paulo,São Paulo
Promissão,3541604,2020-04-10,1,0,0.0,0,0,0.0,0.0,39667,78,-21.5356,-49.8599,Bauru,Lins
Lençóis Paulista,3526803,2020-04-10,3,1,0.29,0,0,0.0,0.0,66343,810,-22.6027,-48.8037,Bauru,Bauru
Artur Nogueira,3503802,2020-04-10,1,0,0.14,0,0,0.0,0.0,52609,178,-22.5727,-47.1727,Campinas,Mogi Mirim
Jundiaí,3525904,2020-04-10,12,1,0.86,1,0,0.14,0.08,407016,431,-23.1852,-46.8974,Macro Metropolitana Paulista,Jundiaí
Guararema,3518305,2020-04-10,1,1,0.14,0,0,0.0,0.0,29429,271,-23.4112,-46.0369,Metropolitana de São Paulo,Mogi das Cruzes
São Roque,3550605,2020-04-10,3,0,0.43,0,0,0.0,0.0,87435,307,-23.5226,-47.1357,Macro Metropolitana Paulista,Sorocaba
Águas de São Pedro,3500600,2020-04-10,1,1,0.14,0,0,0.0,0.0,3122,4,-22.5977,-47.8734,Piracicaba,Piracicaba
Embu-Guaçu,3515103,2020-04-10,4,2,0.57,0,0,0.0,0.0,68053,156,-23.8297,-46.8136,Metropolitana de São Paulo,Itapecerica da Serra
Itapeva,3522406,2020-04-10,1,0,0.14,0,0,0.0,0.0,91693,1826,-23.9788,-48.8764,Itapetininga ,Itapeva
Itapevi,3522505,2020-04-10,17,2,1.57,4,1,0.57,0.24,237714,83,-23.5488,-46.9327,Metropolitana de São Paulo,Osasco
Guarulhos,3518800,2020-04-10,178,24,18.0,16,5,2.0,0.09,1351275,319,-23.4538,-46.5333,Metropolitana de São Paulo,Guarulhos
Tupã,3555000,2020-04-10,1,1,0.14,0,0,0.0,0.0,62843,628,-21.9335,-50.5191,Marília,Tupã
Salto de Pirapora,3545308,2020-04-10,2,0,0.14,0,0,0.0,0.0,44223,281,-23.6474,-47.5743,Macro Metropolitana Paulista,Sorocaba
Jaci,3524501,2020-04-10,1,0,0.14,0,0,0.0,0.0,6969,145,-20.8805,-49.5797,São José do Rio Preto,São José do Rio Preto
Pedra Bela,3536802,2020-04-10,1,1,0.14,0,0,0.0,0.0,5964,159,-22.7902,-46.4455,Campinas,Amparo
Arujá,3503901,2020-04-10,10,1,0.86,1,0,0.0,0.1,89744,96,-23.3965,-46.32,Metropolitana de São Paulo,Guarulhos
Santana de Parnaíba,3547304,2020-04-10,32,1,1.43,0,0,0.0,0.0,138132,180,-23.4439,-46.9178,Metropolitana de São Paulo,Osasco
Sumaré,3552403,2020-04-10,2,0,0.29,0,0,0.0,0.0,283212,153,-22.8204,-47.2728,Campinas,Campinas
Santo André,3547809,2020-04-10,139,9,9.86,3,0,0.14,0.02,693867,176,-23.6737,-46.5432,Metropolitana de São Paulo,São Paulo
Taboão da Serra,3552809,2020-04-10,69,2,5.0,5,0,0.57,0.07,283871,20,-23.6019,-46.7526,Metropolitana de São Paulo,Itapecerica da Serra
Presidente Prudente,3541406,2020-04-10,3,0,0.43,2,0,0.29,0.67,221073,561,-22.1207,-51.3925,Presidente Prudente,Presidente Prudente
Carapicuíba,3510609,2020-04-10,29,4,2.57,2,0,0.14,0.07,394598,35,-23.5235,-46.8407,Metropolitana de São Paulo,Osasco
Peruíbe,3537602,2020-04-10,3,0,0.43,0,0,0.0,0.0,66201,326,-24.312,-47.0012,Litoral Sul Paulista,Itanhaém
Ibiúna,3519709,2020-04-10,1,0,0.14,0,0,0.0,0.0,76430,1058,-23.6596,-47.223,Macro Metropolitana Paulista,Piedade
Ilhabela,3520400,2020-04-10,1,0,0.14,0,0,0.0,0.0,33470,346,-23.7785,-45.3552,Vale do Paraíba Paulista,Caraguatatuba
Osasco,3534401,2020-04-10,121,14,9.14,8,1,0.86,0.07,680964,65,-23.5324,-46.7916,Metropolitana de São Paulo,Osasco
Guararapes,3518206,2020-04-10,3,0,0.43,0,0,0.0,0.0,32076,956,-21.2544,-50.6453,Araçatuba,Araçatuba
Nova Odessa,3533403,2020-04-10,1,0,0.14,0,0,0.0,0.0,58039,74,-22.7832,-47.2941,Campinas,Campinas
Jaboticabal,3524303,2020-04-10,5,0,0.29,2,0,0.14,0.4,74221,71,-21.252,-48.3252,Ribeirão Preto,Jaboticabal 
Ribeirão Preto,3543402,2020-04-10,36,0,3.0,4,0,0.43,0.11,683777,651,-21.1699,-47.8099,Ribeirão Preto,Ribeirão Preto
Guaratinguetá,3518404,2020-04-10,1,0,0.14,0,0,0.0,0.0,118345,753,-22.8075,-45.1938,Vale do Paraíba Paulista,Guaratinguetá
Itatiba,3523404,2020-04-10,1,0,0.14,1,0,0.14,1.0,117916,322,-23.0035,-46.8464,Macro Metropolitana Paulista,Bragança Paulista
Embu das Artes,3515004,2020-04-10,33,6,2.14,2,1,0.14,0.06,270790,7,-23.6437,-46.8579,Metropolitana de São Paulo,Itapecerica da Serra
Presidente Venceslau,3541505,2020-04-10,4,1,0.57,2,0,0.29,0.5,38005,76,-21.8732,-51.8447,Presidente Prudente,Presidente Prudente
São Carlos,3548906,2020-04-10,4,2,0.57,2,2,0.29,0.5,242632,1137,-22.0174,-47.886,Araraquara ,São Carlos
Barueri,3505708,2020-04-10,42,0,2.0,2,0,0.14,0.05,264390,7,-23.5057,-46.879,Metropolitana de São Paulo,Osasco
Cachoeira Paulista,3508603,2020-04-10,1,0,0.0,0,0,0.0,0.0,32231,288,-22.6665,-45.0154,Vale do Paraíba Paulista,Guaratinguetá
Penápolis,3537305,2020-04-10,1,0,0.0,0,0,0.0,0.0,60774,711,-21.4148,-50.0769,Araçatuba,Birigui
Votuporanga,3557105,2020-04-10,3,0,0.29,0,0,0.0,0.0,91760,42,-20.4237,-49.9781,São José do Rio Preto,Votuporanga
Itapira,3522604,2020-04-10,1,0,0.14,0,0,0.0,0.0,71500,518,-22.4357,-46.8224,Campinas,Mogi Mirim
Americana,3501608,2020-04-10,3,0,0.14,2,0,0.29,0.67,233458,134,-22.7374,-47.3331,Campinas,Campinas
São Paulo,3550308,2020-04-10,5982,505,397.14,409,25,31.86,0.07,11869660,1521,-23.5329,-46.6395,Metropolitana de São Paulo,São Paulo
Monte Alto,3531308,2020-04-10,3,2,0.43,0,0,0.0,0.0,48405,347,-21.2655,-48.4971,Ribeirão Preto,Jaboticabal 
Bady Bassitt,3504602,2020-04-10,1,0,0.14,0,0,0.0,0.0,16329,110,-20.9197,-49.4385,São José do Rio Preto,São José do Rio Preto
Praia Grande,3541000,2020-04-10,14,1,1.71,1,0,0.14,0.07,316844,149,-24.0084,-46.4121,Metropolitana de São Paulo,Santos
Itararé,3523206,2020-04-10,1,0,0.0,0,0,0.0,0.0,49018,1004,-24.1085,-49.3352,Itapetininga ,Itapeva
Orlândia,3534302,2020-04-10,2,0,0.29,0,0,0.0,0.0,42266,292,-20.7169,-47.8852,Ribeirão Preto,São Joaquim da Barra
Araçatuba,3502804,2020-04-10,14,1,1.71,0,0,0.0,0.0,190469,1167,-21.2076,-50.4401,Araçatuba,Araçatuba
Caieiras,3509007,2020-04-10,32,1,1.86,4,0,0.43,0.12,100612,98,-23.3607,-46.7397,Metropolitana de São Paulo,Franco da Rocha
Marília,3529005,2020-04-10,4,2,0.43,0,0,0.0,0.0,231554,1171,-22.2171,-49.9501,Marília,Marília
Piracicaba,3538709,2020-04-10,12,0,1.0,0,0,0.0,0.0,389873,1378,-22.7338,-47.6476,Piracicaba,Piracicaba
Santa Branca,3546009,2020-04-10,2,0,0.29,1,0,0.14,0.5,14179,272,-23.3933,-45.8875,Vale do Paraíba Paulista,São José dos Campos
Assis,3504008,2020-04-10,4,1,0.43,1,0,0.14,0.25,101381,461,-22.66,-50.4183,Assis,Assis
Caraguatatuba,3510500,2020-04-10,2,0,0.29,1,0,0.14,0.5,116106,485,-23.6125,-45.4125,Vale do Paraíba Paulista,Caraguatatuba
Ferraz de Vasconcelos,3515707,2020-04-10,31,3,2.43,0,0,0.0,0.0,193037,30,-23.5411,-46.371,Metropolitana de São Paulo,Mogi das Cruzes
Franca,3516200,2020-04-10,2,0,0.14,0,0,0.0,0.0,342125,606,-20.5352,-47.4039,Ribeirão Preto,Franca
Birigui,3506508,2020-04-10,2,0,0.29,0,0,0.0,0.0,121329,530,-21.291,-50.3432,Araçatuba,Birigui
Ilha Comprida,3520426,2020-04-10,9,0,1.29,0,0,0.0,0.0,10296,197,-24.7307,-47.5383,Litoral Sul Paulista,Registro
Paulínia,3536505,2020-04-10,5,1,0.57,0,0,0.0,0.0,105037,139,-22.7542,-47.1488,Campinas,Campinas
Joanópolis,3525508,2020-04-10,1,0,0.14,0,0,0.0,0.0,12666,374,-22.927,-46.2741,Macro Metropolitana Paulista,Bragança Paulista
Vinhedo,3556701,2020-04-10,7,0,0.86,0,0,0.0,0.0,77521,8,-23.0302,-46.9833,Campinas,Campinas
Ourinhos,3534708,2020-04-10,1,1,0.14,0,0,0.0,0.0,110489,296,-22.9797,-49.8697,Assis,Ourinhos
Santos,3548500,2020-04-10,144,14,12.71,5,1,0.71,0.03,428703,281,-23.9535,-46.335,Metropolitana de São Paulo,Santos
Agudos,3500709,2020-04-10,1,0,0.0,1,0,0.14,1.0,36134,967,-22.4694,-48.9863,Bauru,Bauru
Guarujá,3518701,2020-04-10,7,1,0.57,0,0,0.0,0.0,316405,145,-23.9888,-46.258,Metropolitana de São Paulo,Santos
Itu,3523909,2020-04-10,2,0,0.14,0,0,0.0,0.0,169772,641,-23.2544,-47.2927,Macro Metropolitana Paulista,Sorocaba
