Data,Departamento Regional de Saúde,mm7d da Ocupação dos leitos de UTI e Enfermaria (%),Nº de novas internações nos últimos 7 dias,Pacientes em tratamento na UTI,Total de leitos de UTI destinados à Covid,Ocupação dos leitos de UTI e Enfermaria (%),Novos casos de internações (UTI e Enfermaria),Pacientes em tratamento na Enfermaria,Total de leitos de Enfermaria destinados à Covid
2020-10-11,DRS 04 Baixada Santista,26.0,184,107,402,26.6,19,168,673
2020-10-11,DRS 05 Barretos,62.6,162,57,91,62.6,17,43,215
2020-10-11,Grande SP Sudoeste,25.2,99,17,67,25.4,15,60,232
2020-10-12,DRS 09 Marília,39.7,191,59,165,35.8,11,96,486
2020-10-12,Estado de São Paulo,42.6,8054,3464,8428,41.1,844,4590,14457
2020-10-12,DRS 17 Taubaté,34.6,336,151,400,37.8,37,168,835
2020-10-12,DRS 16 Sorocaba,47.3,223,114,233,48.9,25,138,637
2020-10-12,DRS 15 São José do Rio Preto,58.0,660,240,440,54.6,57,306,619
2020-10-12,DRS 14 São João da Boa Vista,41.4,137,47,130,36.2,12,97,412
2020-10-12,DRS 13 Ribeirão Preto,49.1,404,130,307,42.4,40,227,518
2020-10-12,DRS 12 Registro,30.0,32,12,39,30.8,2,13,55
2020-10-12,DRS 11 Presidente Prudente,64.2,175,50,78,64.1,22,98,203
2020-10-12,DRS 10 Piracicaba,32.4,163,71,239,29.7,11,75,391
2020-10-12,DRS 08 Franca,50.4,114,52,110,47.3,11,61,216
2020-10-12,DRS 07 Campinas,38.6,514,236,647,36.5,79,339,1185
2020-10-12,DRS 06 Bauru,66.5,327,147,229,64.2,28,204,559
2020-10-12,Grande SP Leste,43.6,248,151,359,42.1,28,153,436
2020-10-12,Grande SP Norte,33.0,33,14,45,31.1,0,17,187
2020-10-12,Grande SP Oeste,29.1,148,75,268,28.0,11,97,485
2020-10-12,Grande SP Sudeste,37.0,583,275,760,36.2,55,348,1392
2020-10-12,Município de São Paulo,44.4,2917,1359,3174,42.8,321,1732,4033
2020-10-12,DRS 02 Araçatuba,50.7,144,64,120,53.3,15,78,300
2020-10-12,DRS 03 Araraquara,37.9,252,44,124,35.5,18,99,388
2020-10-12,DRS 04 Baixada Santista,26.0,196,104,403,25.8,33,152,671
2020-10-12,DRS 05 Barretos,62.0,152,51,91,56.0,14,37,218
2020-10-12,Grande SP Sudoeste,26.4,105,18,67,26.9,14,55,231
2020-10-13,DRS 09 Marília,39.2,185,68,165,41.2,16,80,449
2020-10-13,Estado de São Paulo,42.3,7765,3559,8408,42.3,845,4473,14589
2020-10-13,DRS 17 Taubaté,35.3,326,154,389,39.6,35,162,852
2020-10-13,DRS 16 Sorocaba,48.1,230,116,231,50.2,27,148,668
2020-10-13,DRS 15 São José do Rio Preto,56.8,637,231,443,52.1,54,299,618
2020-10-13,DRS 14 São João da Boa Vista,39.7,133,49,130,37.7,15,85,421
2020-10-13,DRS 13 Ribeirão Preto,47.5,381,128,296,43.2,39,232,505
2020-10-13,DRS 12 Registro,30.4,30,11,39,28.2,1,11,55
2020-10-13,DRS 11 Presidente Prudente,63.3,163,44,78,56.4,8,86,195
2020-10-13,DRS 10 Piracicaba,31.7,150,73,239,30.5,14,71,394
2020-10-13,DRS 08 Franca,48.7,120,49,110,44.6,19,64,226
2020-10-13,DRS 07 Campinas,38.4,490,246,647,38.0,48,313,1182
2020-10-13,DRS 06 Bauru,66.0,316,143,231,61.9,40,198,598
2020-10-13,Grande SP Leste,42.9,244,146,366,39.9,26,145,462
2020-10-13,Grande SP Norte,33.2,32,15,39,38.5,3,17,189
2020-10-13,Grande SP Oeste,29.2,130,75,269,27.9,7,101,481
2020-10-13,Grande SP Sudeste,36.7,559,284,760,37.4,62,350,1383
2020-10-13,Município de São Paulo,44.2,2805,1445,3175,45.5,327,1676,4087
2020-10-13,DRS 02 Araçatuba,51.6,140,61,117,52.1,16,82,303
2020-10-13,DRS 03 Araraquara,37.6,247,41,123,33.3,27,105,385
2020-10-13,DRS 04 Baixada Santista,25.8,207,104,403,25.8,36,167,673
2020-10-13,DRS 05 Barretos,61.4,140,57,91,62.6,17,27,215
2020-10-13,Grande SP Sudoeste,26.6,100,19,67,28.4,8,54,248
2020-10-14,DRS 09 Marília,40.0,179,72,161,44.7,18,76,449
2020-10-14,DRS 17 Taubaté,35.5,315,147,390,37.7,41,164,846
2020-10-14,DRS 16 Sorocaba,48.9,234,126,230,54.8,42,150,619
2020-10-14,DRS 15 São José do Rio Preto,55.8,580,226,442,51.1,56,281,635
2020-10-14,DRS 14 São João da Boa Vista,37.6,122,44,126,34.9,12,81,411
2020-10-14,DRS 13 Ribeirão Preto,46.9,362,146,295,49.5,47,226,516
2020-10-14,DRS 12 Registro,29.7,27,9,39,23.1,2,10,55
2020-10-14,DRS 11 Presidente Prudente,61.4,138,45,80,56.2,10,89,196
2020-10-14,Estado de São Paulo,42.0,7363,3514,8371,42.0,911,4435,14302
2020-10-14,DRS 10 Piracicaba,31.1,140,77,237,32.5,21,82,391
2020-10-14,DRS 08 Franca,46.0,127,44,110,40.0,20,68,222
2020-10-14,DRS 03 Araraquara,35.8,224,36,123,29.3,25,109,379
2020-10-14,DRS 06 Bauru,64.6,291,134,227,59.0,30,197,554
2020-10-14,Município de São Paulo,43.8,2664,1380,3161,43.7,319,1668,3931
2020-10-14,Grande SP Leste,42.3,237,155,353,43.9,38,145,430
2020-10-14,Grande SP Norte,33.3,28,14,42,33.3,1,16,190
2020-10-14,Grande SP Oeste,29.0,128,76,265,28.7,19,96,480
2020-10-14,DRS 07 Campinas,38.2,473,249,646,38.5,68,313,1192
2020-10-14,Grande SP Sudoeste,26.6,111,17,67,25.4,17,60,233
2020-10-14,DRS 02 Araçatuba,52.3,134,63,117,53.8,22,89,302
2020-10-14,DRS 04 Baixada Santista,26.6,190,120,401,29.9,21,162,680
2020-10-14,DRS 05 Barretos,61.1,125,49,91,53.8,12,29,218
2020-10-14,Grande SP Sudeste,36.7,534,285,768,37.1,70,324,1373
2020-10-15,DRS 09 Marília,40.7,167,69,156,44.2,24,81,449
2020-10-15,Estado de São Paulo,41.7,7148,3446,8410,41.0,1109,4430,14172
2020-10-15,DRS 17 Taubaté,35.9,313,145,374,38.8,54,168,849
2020-10-15,DRS 16 Sorocaba,49.1,229,111,230,48.3,31,166,612
2020-10-15,DRS 15 São José do Rio Preto,54.5,545,215,443,48.5,85,277,618
2020-10-15,DRS 14 São João da Boa Vista,36.8,124,46,126,36.5,24,82,413
2020-10-15,DRS 13 Ribeirão Preto,47.3,359,155,298,52.0,62,219,489
2020-10-15,DRS 12 Registro,29.3,25,10,39,25.6,3,8,55
2020-10-15,DRS 11 Presidente Prudente,58.6,133,37,81,45.7,22,91,200
2020-10-15,DRS 10 Piracicaba,31.1,133,76,233,32.6,17,80,383
2020-10-15,DRS 08 Franca,44.2,120,43,111,38.7,10,47,225
2020-10-15,DRS 07 Campinas,37.8,440,227,599,37.9,53,306,1117
2020-10-15,DRS 06 Bauru,63.6,280,137,228,60.1,42,191,544
2020-10-15,Grande SP Leste,41.9,240,145,352,41.2,39,141,436
2020-10-15,Grande SP Norte,33.2,18,13,42,31.0,2,10,190
2020-10-15,Grande SP Oeste,28.7,124,77,269,28.6,22,93,455
2020-10-15,Grande SP Sudeste,36.3,512,263,761,34.6,78,334,1372
2020-10-15,Município de São Paulo,43.6,2632,1398,3265,42.8,429,1673,3994
2020-10-15,DRS 02 Araçatuba,52.7,141,61,117,52.1,29,95,302
2020-10-15,DRS 03 Araraquara,34.2,217,35,123,28.5,32,109,373
2020-10-15,DRS 04 Baixada Santista,27.0,189,120,405,29.6,30,172,675
2020-10-15,DRS 05 Barretos,59.3,113,47,91,51.6,15,30,191
2020-10-15,Grande SP Sudoeste,26.2,94,16,67,23.9,6,57,230
2020-10-16,DRS 09 Marília,41.2,154,68,161,42.2,26,92,444
2020-10-16,DRS 17 Taubaté,36.6,309,141,387,36.4,43,173,813
2020-10-16,DRS 16 Sorocaba,49.6,219,118,230,51.3,35,166,622
2020-10-16,DRS 15 São José do Rio Preto,53.0,496,213,433,49.2,64,263,616
2020-10-16,DRS 14 São João da Boa Vista,36.7,124,51,126,40.5,19,69,413
2020-10-16,DRS 13 Ribeirão Preto,47.4,323,147,296,49.7,41,200,494
2020-10-16,DRS 12 Registro,26.7,25,7,39,18.0,4,8,55
2020-10-16,DRS 11 Presidente Prudente,57.2,128,40,80,50.0,22,102,203
2020-10-16,Estado de São Paulo,41.4,6917,3292,8264,39.8,1053,4418,14125
2020-10-16,DRS 10 Piracicaba,30.6,127,71,233,30.5,22,92,380
2020-10-16,DRS 08 Franca,43.2,117,44,110,40.0,16,44,216
2020-10-16,DRS 03 Araraquara,32.9,207,34,122,27.9,27,116,377
2020-10-16,DRS 06 Bauru,61.8,266,127,226,56.2,41,182,555
2020-10-16,DRS 05 Barretos,58.9,114,54,91,59.3,20,35,218
2020-10-16,DRS 04 Baixada Santista,27.7,185,115,399,28.8,25,173,662
2020-10-16,DRS 02 Araçatuba,52.9,140,60,117,51.3,15,106,304
2020-10-16,Grande SP Sudoeste,26.0,82,19,67,28.4,7,53,232
2020-10-16,Grande SP Sudeste,36.0,511,260,762,34.1,92,363,1371
2020-10-16,Grande SP Oeste,28.3,121,63,255,24.7,23,103,445
2020-10-16,Grande SP Norte,31.2,16,12,42,28.6,2,10,189
2020-10-16,Grande SP Leste,42.2,230,153,347,44.1,36,151,420
2020-10-16,Município de São Paulo,43.2,2605,1286,3144,40.9,420,1633,3966
2020-10-16,DRS 07 Campinas,37.2,418,209,597,35.0,53,284,1130
2020-10-17,DRS 10 Piracicaba,30.6,121,70,234,29.9,21,82,384
2020-10-17,DRS 11 Presidente Prudente,54.9,118,33,76,43.4,12,88,199
2020-10-17,DRS 12 Registro,25.6,22,8,39,20.5,2,6,55
2020-10-17,DRS 13 Ribeirão Preto,47.4,316,142,297,47.8,45,191,493
2020-10-17,Estado de São Paulo,41.2,6705,3281,8009,41.0,992,4278,13587
2020-10-17,DRS 15 São José do Rio Preto,51.5,484,212,432,49.1,79,260,615
2020-10-17,DRS 16 Sorocaba,49.6,208,110,229,48.0,24,165,628
2020-10-17,DRS 17 Taubaté,37.0,310,127,387,32.8,48,172,796
2020-10-17,DRS 09 Marília,41.9,142,75,161,46.6,20,84,449
2020-10-17,DRS 14 São João da Boa Vista,36.6,113,46,127,36.2,14,65,416
2020-10-17,DRS 08 Franca,43.0,112,45,105,42.9,15,40,221
2020-10-17,DRS 03 Araraquara,31.8,185,34,122,27.9,19,97,375
2020-10-17,DRS 06 Bauru,60.2,254,132,231,57.1,39,163,556
2020-10-17,DRS 05 Barretos,57.0,110,48,91,52.8,15,38,191
2020-10-17,DRS 04 Baixada Santista,27.9,198,113,397,28.5,34,186,658
2020-10-17,DRS 02 Araçatuba,52.2,130,58,115,50.4,17,100,295
2020-10-17,Grande SP Sudoeste,27.5,77,23,67,34.3,10,57,231
2020-10-17,Grande SP Sudeste,35.7,537,265,766,34.6,105,375,1378
2020-10-17,Grande SP Oeste,27.9,124,74,270,27.4,23,98,382
2020-10-17,Grande SP Norte,31.9,16,13,38,34.2,4,13,189
2020-10-17,Grande SP Leste,42.6,230,149,336,44.4,38,168,403
2020-10-17,Município de São Paulo,43.2,2510,1289,2916,44.2,366,1575,3555
2020-10-17,DRS 07 Campinas,37.1,388,215,573,37.5,42,255,1118
2020-10-18,DRS 13 Ribeirão Preto,47.0,313,132,296,44.6,39,153,478
2020-10-18,DRS 11 Presidente Prudente,52.4,108,38,75,50.7,12,75,206
2020-10-18,DRS 12 Registro,23.4,17,7,39,18.0,3,8,55
2020-10-18,DRS 14 São João da Boa Vista,36.8,112,45,127,35.4,16,71,420
2020-10-18,DRS 10 Piracicaba,30.6,123,67,234,28.6,17,85,382
2020-10-18,DRS 16 Sorocaba,49.1,204,97,230,42.2,20,168,626
2020-10-18,DRS 17 Taubaté,36.6,295,129,387,33.3,37,168,805
2020-10-18,Estado de São Paulo,41.1,6604,3242,7972,40.7,850,4174,13895
2020-10-18,DRS 09 Marília,42.7,137,71,160,44.4,22,82,451
2020-10-18,DRS 15 São José do Rio Preto,50.8,468,221,432,51.2,73,255,626
2020-10-18,DRS 08 Franca,41.6,104,42,110,38.2,13,45,222
2020-10-18,DRS 07 Campinas,37.3,386,216,575,37.6,43,244,1134
2020-10-18,DRS 06 Bauru,58.6,244,122,234,52.1,24,153,575
2020-10-18,Grande SP Leste,43.2,242,156,330,47.3,37,168,402
2020-10-18,Grande SP Norte,31.5,13,12,47,25.5,1,9,187
2020-10-18,Grande SP Oeste,27.8,126,80,273,29.3,21,99,348
2020-10-18,Grande SP Sudeste,35.7,550,275,764,36.0,88,383,1376
2020-10-18,Município de São Paulo,43.4,2490,1256,2869,43.8,308,1559,3800
2020-10-18,DRS 02 Araçatuba,51.7,119,56,115,48.7,5,80,296
2020-10-18,DRS 03 Araraquara,29.8,175,32,122,26.2,27,101,396
2020-10-18,DRS 04 Baixada Santista,28.4,202,120,395,30.4,23,176,650
2020-10-18,DRS 05 Barretos,55.6,103,48,91,52.8,10,36,226
2020-10-18,Grande SP Sudoeste,28.2,73,20,67,29.8,11,56,234
2020-10-19,DRS 09 Marília,44.2,141,75,162,46.3,15,84,478
2020-10-19,Estado de São Paulo,41.0,6586,3198,8022,39.9,826,4058,13709
2020-10-19,DRS 17 Taubaté,36.0,283,128,387,33.1,25,163,789
2020-10-19,DRS 16 Sorocaba,48.5,210,103,231,44.6,31,161,610
2020-10-19,DRS 15 São José do Rio Preto,50.0,456,211,435,48.5,45,235,628
2020-10-19,DRS 14 São João da Boa Vista,36.9,113,47,127,37.0,13,71,399
2020-10-19,DRS 13 Ribeirão Preto,47.3,314,132,298,44.3,41,165,487
2020-10-19,DRS 12 Registro,19.8,21,2,39,5.1,6,10,55
2020-10-19,DRS 11 Presidente Prudente,49.9,95,35,75,46.7,9,64,196
2020-10-19,DRS 10 Piracicaba,30.2,126,62,234,26.5,14,86,382
2020-10-19,DRS 08 Franca,40.3,110,42,111,37.8,17,45,221
2020-10-19,DRS 07 Campinas,37.2,358,207,578,35.8,51,238,1121
2020-10-19,DRS 06 Bauru,56.6,247,113,227,49.8,31,151,531
2020-10-19,Grande SP Leste,43.6,244,152,337,45.1,30,151,402
2020-10-19,Grande SP Norte,30.7,17,9,37,24.3,4,12,189
2020-10-19,Grande SP Oeste,28.2,138,83,271,30.6,23,99,337
2020-10-19,Grande SP Sudeste,35.6,576,270,766,35.2,81,366,1393
2020-10-19,Município de São Paulo,43.4,2459,1245,2912,42.8,290,1514,3756
2020-10-19,DRS 02 Araçatuba,51.4,119,59,115,51.3,15,81,295
2020-10-19,DRS 03 Araraquara,29.0,187,37,122,30.3,30,88,355
2020-10-19,DRS 04 Baixada Santista,29.1,205,123,400,30.8,36,183,661
2020-10-19,DRS 05 Barretos,54.6,103,45,91,49.4,14,32,191
2020-10-19,Grande SP Sudoeste,28.2,64,18,67,26.9,5,59,233
2020-10-20,DRS 09 Marília,43.9,137,63,161,39.1,12,84,449
2020-10-20,Estado de São Paulo,40.5,6570,3120,7940,39.3,829,4044,13403
2020-10-20,DRS 17 Taubaté,34.8,281,123,388,31.7,33,162,805
2020-10-20,DRS 16 Sorocaba,47.8,223,105,231,45.4,40,150,613
2020-10-20,DRS 15 São José do Rio Preto,50.0,464,220,418,52.6,62,242,630
2020-10-20,DRS 14 São João da Boa Vista,36.5,108,45,128,35.2,10,69,415
2020-10-20,DRS 13 Ribeirão Preto,46.6,312,115,297,38.7,37,185,491
2020-10-20,DRS 12 Registro,18.0,24,6,39,15.4,4,9,55
2020-10-20,DRS 11 Presidente Prudente,47.9,103,32,76,42.1,16,70,197
2020-10-20,DRS 10 Piracicaba,29.3,126,54,223,24.2,14,89,384
2020-10-20,DRS 08 Franca,39.5,96,43,111,38.7,5,46,217
2020-10-20,DRS 07 Campinas,36.7,363,194,570,34.0,53,252,1100
2020-10-20,DRS 06 Bauru,55.6,244,124,226,54.9,37,144,547
2020-10-20,Grande SP Leste,44.4,253,151,337,44.8,35,145,403
2020-10-20,Grande SP Norte,29.1,17,12,44,27.3,3,11,192
2020-10-20,Grande SP Oeste,28.5,145,82,272,30.2,14,97,386
2020-10-20,Grande SP Sudeste,35.3,585,272,764,35.6,71,380,1375
2020-10-20,Município de São Paulo,42.8,2426,1198,2862,41.9,294,1465,3405
2020-10-20,DRS 02 Araçatuba,51.0,125,57,115,49.6,22,87,295
2020-10-20,DRS 03 Araraquara,28.2,175,33,122,27.0,15,79,355
2020-10-20,DRS 04 Baixada Santista,30.0,194,127,398,31.9,25,185,664
2020-10-20,DRS 05 Barretos,52.9,97,46,91,50.6,11,27,192
2020-10-20,Grande SP Sudoeste,27.9,72,18,67,26.9,16,66,233
2020-10-21,DRS 09 Marília,42.6,143,57,161,35.4,24,89,449
2020-10-21,Estado de São Paulo,40.1,6717,3117,7936,39.3,1058,4105,13662
2020-10-21,DRS 17 Taubaté,33.9,278,125,396,31.6,38,148,815
2020-10-21,DRS 16 Sorocaba,46.6,211,106,230,46.1,30,149,618
2020-10-21,DRS 15 São José do Rio Preto,50.5,477,223,409,54.5,69,243,627
2020-10-21,DRS 14 São João da Boa Vista,36.3,113,43,128,33.6,17,66,415
2020-10-21,DRS 13 Ribeirão Preto,45.6,301,126,298,42.3,36,177,482
2020-10-21,DRS 12 Registro,18.0,26,9,39,23.1,4,10,55
2020-10-21,DRS 11 Presidente Prudente,45.6,105,31,76,40.8,12,68,198
2020-10-21,DRS 10 Piracicaba,28.0,126,55,234,23.5,21,91,383
2020-10-21,DRS 08 Franca,38.9,92,40,111,36.0,16,49,219
2020-10-21,DRS 07 Campinas,36.0,354,195,568,34.3,59,252,1096
2020-10-21,DRS 06 Bauru,54.8,257,121,227,53.3,43,168,542
2020-10-21,Grande SP Leste,44.1,254,141,334,42.2,39,158,411
2020-10-21,Grande SP Norte,28.8,26,14,45,31.1,10,12,190
2020-10-21,Grande SP Oeste,28.6,151,79,270,29.3,25,98,384
2020-10-21,Grande SP Sudeste,35.2,618,274,761,36.0,103,396,1378
2020-10-21,Município de São Paulo,42.6,2502,1197,2854,41.9,395,1453,3630
2020-10-21,DRS 02 Araçatuba,49.8,120,54,120,45.0,17,93,312
2020-10-21,DRS 03 Araraquara,28.3,186,37,122,30.3,36,93,365
2020-10-21,DRS 04 Baixada Santista,30.6,210,132,387,34.1,37,197,646
2020-10-21,DRS 05 Barretos,51.2,101,42,99,42.4,16,33,212
2020-10-21,Grande SP Sudoeste,27.7,66,16,67,23.9,11,62,235
2020-10-22,DRS 09 Marília,41.8,148,62,161,38.5,29,93,449
2020-10-22,Estado de São Paulo,39.9,6665,3090,7866,39.3,1057,4070,13590
2020-10-22,DRS 17 Taubaté,33.0,268,124,385,32.2,44,139,798
2020-10-22,DRS 16 Sorocaba,45.8,212,102,237,43.0,32,144,614
2020-10-22,DRS 15 São José do Rio Preto,51.1,449,215,408,52.7,57,240,626
2020-10-22,DRS 14 São João da Boa Vista,36.0,102,44,129,34.1,13,66,419
2020-10-22,DRS 13 Ribeirão Preto,44.0,278,117,289,40.5,39,169,480
2020-10-22,DRS 12 Registro,18.3,29,11,39,28.2,6,9,55
2020-10-22,DRS 11 Presidente Prudente,44.4,99,28,76,36.8,16,80,198
2020-10-22,DRS 10 Piracicaba,27.2,126,60,223,26.9,17,83,356
2020-10-22,DRS 08 Franca,39.3,94,46,110,41.8,12,38,218
2020-10-22,DRS 07 Campinas,35.5,367,192,561,34.2,66,247,1096
2020-10-22,DRS 06 Bauru,53.8,247,120,226,53.1,32,158,552
2020-10-22,Grande SP Leste,44.1,250,137,334,41.0,35,166,405
2020-10-22,Grande SP Norte,28.2,28,12,45,26.7,4,15,189
2020-10-22,Grande SP Oeste,28.9,151,82,270,30.4,22,75,379
2020-10-22,Grande SP Sudeste,35.5,660,272,742,36.7,120,391,1372
2020-10-22,Município de São Paulo,42.4,2472,1189,2846,41.8,399,1495,3608
2020-10-22,DRS 02 Araçatuba,48.8,109,53,116,45.7,18,92,295
2020-10-22,DRS 03 Araraquara,28.3,177,35,122,28.7,23,84,365
2020-10-22,DRS 04 Baixada Santista,31.1,225,129,389,33.2,45,199,651
2020-10-22,DRS 05 Barretos,50.9,100,45,91,49.4,14,24,229
2020-10-22,Grande SP Sudoeste,27.5,74,15,67,22.4,14,63,236
2020-10-23,DRS 09 Marília,41.3,147,62,161,38.5,25,94,451
2020-10-23,Estado de São Paulo,39.7,6575,3030,7830,38.7,963,3970,13516
2020-10-23,DRS 17 Taubaté,32.4,270,124,384,32.3,45,140,793
2020-10-23,DRS 16 Sorocaba,45.0,206,104,227,45.8,29,135,613
2020-10-23,DRS 15 São José do Rio Preto,51.2,442,206,409,50.4,57,232,628
2020-10-23,DRS 14 São João da Boa Vista,34.3,99,37,129,28.7,16,52,415
2020-10-23,DRS 13 Ribeirão Preto,42.5,272,110,280,39.3,35,168,477
2020-10-23,DRS 12 Registro,20.2,30,12,39,30.8,5,10,55
2020-10-23,DRS 11 Presidente Prudente,42.3,88,27,76,35.5,11,81,196
2020-10-23,DRS 10 Piracicaba,26.6,115,58,221,26.2,11,69,351
2020-10-23,DRS 08 Franca,39.2,88,43,110,39.1,10,40,220
2020-10-23,DRS 07 Campinas,35.3,376,185,550,33.6,62,256,1071
2020-10-23,DRS 06 Bauru,53.4,242,120,226,53.1,36,136,559
2020-10-23,Grande SP Leste,44.3,254,147,326,45.1,40,176,397
2020-10-23,Grande SP Norte,27.8,27,10,39,25.6,1,12,189
2020-10-23,Grande SP Oeste,29.2,145,73,269,27.1,17,73,380
2020-10-23,Grande SP Sudeste,35.5,683,260,749,34.7,115,388,1371
2020-10-23,Município de São Paulo,42.5,2399,1175,2849,41.2,347,1443,3576
2020-10-23,DRS 02 Araçatuba,48.0,109,54,118,45.8,15,84,303
2020-10-23,DRS 03 Araraquara,28.0,183,31,122,25.4,33,89,371
2020-10-23,DRS 04 Baixada Santista,31.9,231,134,388,34.5,31,207,649
2020-10-23,DRS 05 Barretos,48.5,91,39,91,42.9,11,27,212
2020-10-23,Grande SP Sudoeste,27.5,78,19,67,28.4,11,58,239
2020-10-24,DRS 09 Marília,39.8,147,59,162,36.4,20,98,451
2020-10-24,Estado de São Paulo,39.4,6580,3045,7815,39.0,997,3990,13477
2020-10-24,DRS 17 Taubaté,32.0,263,116,385,30.1,41,142,754
2020-10-24,DRS 16 Sorocaba,44.3,212,97,226,42.9,30,143,618
2020-10-24,DRS 15 São José do Rio Preto,51.8,429,213,404,52.7,66,204,629
2020-10-24,DRS 14 São João da Boa Vista,33.4,98,37,124,29.8,13,55,415
2020-10-24,DRS 13 Ribeirão Preto,41.1,259,104,276,37.7,32,147,482
2020-10-24,DRS 12 Registro,22.0,35,13,39,33.3,7,14,55
2020-10-24,DRS 11 Presidente Prudente,41.4,95,28,75,37.3,19,78,195
2020-10-24,DRS 10 Piracicaba,25.5,105,50,225,22.2,11,68,351
2020-10-24,DRS 08 Franca,39.3,88,46,105,43.8,15,44,211
2020-10-24,DRS 07 Campinas,34.9,389,189,546,34.6,55,229,1062
2020-10-24,DRS 06 Bauru,53.5,235,133,228,58.3,32,140,549
2020-10-24,Grande SP Leste,43.6,261,129,326,39.6,45,180,404
2020-10-24,Grande SP Norte,27.0,28,13,46,28.3,5,17,190
2020-10-24,Grande SP Oeste,28.9,140,69,272,25.4,18,70,376
2020-10-24,Grande SP Sudeste,36.1,667,287,746,38.5,89,408,1371
2020-10-24,Município de São Paulo,42.1,2438,1183,2850,41.5,405,1498,3627
2020-10-24,DRS 02 Araçatuba,47.1,105,51,117,43.6,13,87,295
2020-10-24,DRS 03 Araraquara,27.8,182,32,122,26.2,18,79,371
2020-10-24,DRS 04 Baixada Santista,32.9,235,139,388,35.8,38,207,646
2020-10-24,DRS 05 Barretos,47.5,90,39,86,45.4,14,26,194
2020-10-24,Grande SP Sudoeste,26.4,79,18,67,26.9,11,56,231
2020-10-25,DRS 09 Marília,39.8,153,70,158,44.3,28,92,479
2020-10-25,Estado de São Paulo,39.3,6634,3082,7744,39.8,904,3938,13381
2020-10-25,DRS 17 Taubaté,31.9,266,125,389,32.1,40,158,764
2020-10-25,DRS 16 Sorocaba,44.0,212,91,227,40.1,20,139,569
2020-10-25,DRS 15 São José do Rio Preto,51.8,418,208,404,51.5,62,204,630
2020-10-25,DRS 14 São João da Boa Vista,33.5,101,44,121,36.4,19,58,402
2020-10-25,DRS 13 Ribeirão Preto,40.2,253,106,275,38.6,33,148,485
2020-10-25,DRS 12 Registro,24.5,38,14,39,35.9,6,15,55
2020-10-25,DRS 11 Presidente Prudente,39.9,101,30,75,40.0,18,80,198
2020-10-25,DRS 10 Piracicaba,24.8,114,55,226,24.3,26,71,351
2020-10-25,DRS 08 Franca,40.1,91,46,105,43.8,16,38,223
2020-10-25,DRS 07 Campinas,34.4,386,185,537,34.4,40,218,1065
2020-10-25,DRS 06 Bauru,53.6,246,124,236,52.5,35,136,578
2020-10-25,Grande SP Leste,42.5,253,130,326,39.9,29,165,403
2020-10-25,Grande SP Norte,28.7,37,15,40,37.5,10,17,190
2020-10-25,Grande SP Oeste,28.7,146,76,272,27.9,27,77,361
2020-10-25,Grande SP Sudeste,36.8,664,307,742,41.4,85,407,1374
2020-10-25,Município de São Paulo,41.9,2448,1174,2790,42.1,318,1488,3518
2020-10-25,DRS 02 Araçatuba,46.0,119,49,118,41.5,19,89,296
2020-10-25,DRS 03 Araraquara,28.2,181,36,121,29.8,26,79,364
2020-10-25,DRS 04 Baixada Santista,33.9,237,143,388,36.9,25,180,636
2020-10-25,DRS 05 Barretos,45.8,91,36,88,40.9,11,26,209
2020-10-25,Grande SP Sudoeste,26.0,79,18,67,26.9,11,53,231
2020-10-26,DRS 08 Franca,40.6,83,43,105,41.0,9,34,209
2020-10-26,Estado de São Paulo,39.2,6607,3018,7727,39.1,799,3903,13369
2020-10-26,DRS 17 Taubaté,31.6,274,118,379,31.1,33,146,762
2020-10-26,DRS 16 Sorocaba,43.4,218,94,233,40.3,37,159,572
2020-10-26,DRS 14 São João da Boa Vista,32.7,104,38,121,31.4,16,57,415
2020-10-26,DRS 13 Ribeirão Preto,39.6,241,110,275,40.0,29,145,511
2020-10-26,DRS 12 Registro,28.6,38,13,39,33.3,6,13,55
2020-10-26,DRS 11 Presidente Prudente,38.8,102,29,74,39.2,10,85,190
2020-10-26,DRS 10 Piracicaba,24.4,109,51,215,23.7,9,72,350
2020-10-26,DRS 09 Marília,39.2,158,68,162,42.0,20,85,479
2020-10-26,DRS 07 Campinas,34.2,375,185,548,33.8,40,210,1067
2020-10-26,DRS 15 São José do Rio Preto,52.1,417,204,405,50.4,44,188,643
2020-10-26,DRS 05 Barretos,44.5,86,35,88,39.8,9,23,208
2020-10-26,Grande SP Leste,41.6,257,125,326,38.3,34,161,394
2020-10-26,Grande SP Norte,29.5,34,14,46,30.4,1,18,189
2020-10-26,DRS 06 Bauru,53.6,242,115,230,50.0,27,165,552
2020-10-26,Grande SP Oeste,28.4,135,72,253,28.5,12,75,347
2020-10-26,Município de São Paulo,41.8,2454,1184,2790,42.4,296,1409,3527
2020-10-26,Grande SP Sudoeste,25.9,86,17,65,26.2,12,54,211
2020-10-26,DRS 02 Araçatuba,44.6,117,49,118,41.5,13,90,294
2020-10-26,DRS 03 Araraquara,27.7,169,32,122,26.2,18,79,372
2020-10-26,DRS 04 Baixada Santista,34.6,247,139,388,35.8,46,203,643
2020-10-26,Grande SP Sudeste,37.2,661,283,745,38.0,78,432,1379
2020-10-27,DRS 09 Marília,39.7,164,69,162,42.6,18,89,449
2020-10-27,Estado de São Paulo,39.3,6617,3082,7751,39.8,839,3938,13335
